target_id,rep_id,product_id,fy,quarter,target_qty,target_value_inr
TGT-2024Q3-REP029-CARD02,REP-029,PRD-CARD-02,2024,Q3,241,53584
TGT-2024Q3-REP029-GI02,REP-029,PRD-GI-02,2024,Q3,183,31552
TGT-2024Q3-REP029-DIAB02,REP-029,PRD-DIAB-02,2024,Q3,212,80306
TGT-2024Q3-REP029-RESP03,REP-029,PRD-RESP-03,2024,Q3,334,62680
TGT-2024Q3-REP029-RESP02,REP-029,PRD-RESP-02,2024,Q3,189,47937
TGT-2024Q4-REP029-GI01,REP-029,PRD-GI-01,2024,Q4,181,13073
TGT-2024Q4-REP029-CARD02,REP-029,PRD-CARD-02,2024,Q4,241,53584
TGT-2024Q4-REP029-GI02,REP-029,PRD-GI-02,2024,Q4,183,31552
TGT-2024Q4-REP029-DIAB02,REP-029,PRD-DIAB-02,2024,Q4,212,80306
TGT-2024Q4-REP029-RESP03,REP-029,PRD-RESP-03,2024,Q4,334,62680
TGT-2024Q4-REP029-RESP02,REP-029,PRD-RESP-02,2024,Q4,189,47937
TGT-2025Q1-REP029-GI01,REP-029,PRD-GI-01,2025,Q1,446,31267
TGT-2025Q1-REP029-CARD02,REP-029,PRD-CARD-02,2025,Q1,392,87230
TGT-2025Q1-REP029-GI02,REP-029,PRD-GI-02,2025,Q1,258,44382
TGT-2025Q1-REP029-DIAB02,REP-029,PRD-DIAB-02,2025,Q1,364,139100
TGT-2025Q1-REP029-RESP03,REP-029,PRD-RESP-03,2025,Q1,269,50040
TGT-2025Q1-REP029-RESP02,REP-029,PRD-RESP-02,2025,Q1,271,69430
TGT-2025Q2-REP029-GI01,REP-029,PRD-GI-01,2025,Q2,446,31267
TGT-2025Q2-REP029-CARD02,REP-029,PRD-CARD-02,2025,Q2,392,87230
TGT-2025Q2-REP029-GI02,REP-029,PRD-GI-02,2025,Q2,258,44382
TGT-2025Q2-REP029-DIAB02,REP-029,PRD-DIAB-02,2025,Q2,364,139100
TGT-2025Q2-REP029-RESP03,REP-029,PRD-RESP-03,2025,Q2,269,50040
TGT-2025Q2-REP029-RESP02,REP-029,PRD-RESP-02,2025,Q2,271,69430
TGT-2025Q3-REP029-GI01,REP-029,PRD-GI-01,2025,Q3,446,31267
TGT-2025Q3-REP029-CARD02,REP-029,PRD-CARD-02,2025,Q3,392,87230
TGT-2025Q3-REP029-GI02,REP-029,PRD-GI-02,2025,Q3,258,44382
TGT-2025Q3-REP029-DIAB02,REP-029,PRD-DIAB-02,2025,Q3,364,139100
TGT-2025Q3-REP029-RESP03,REP-029,PRD-RESP-03,2025,Q3,269,50040
TGT-2025Q3-REP029-RESP02,REP-029,PRD-RESP-02,2025,Q3,271,69430
TGT-2025Q4-REP029-GI01,REP-029,PRD-GI-01,2025,Q4,446,31267
TGT-2025Q4-REP029-CARD02,REP-029,PRD-CARD-02,2025,Q4,392,87230
TGT-2025Q4-REP029-GI02,REP-029,PRD-GI-02,2025,Q4,258,44382
TGT-2025Q4-REP029-DIAB02,REP-029,PRD-DIAB-02,2025,Q4,364,139100
TGT-2025Q4-REP029-RESP03,REP-029,PRD-RESP-03,2025,Q4,269,50040
TGT-2025Q4-REP029-RESP02,REP-029,PRD-RESP-02,2025,Q4,271,69430
TGT-2024Q1-REP030-GI03,REP-030,PRD-GI-03,2024,Q1,424,51216
TGT-2024Q1-REP030-CARD02,REP-030,PRD-CARD-02,2024,Q1,421,94874
TGT-2024Q1-REP030-DIAB03,REP-030,PRD-DIAB-03,2024,Q1,597,142006
TGT-2024Q1-REP030-CARD01,REP-030,PRD-CARD-01,2024,Q1,406,113419
TGT-2024Q1-REP030-RESP02,REP-030,PRD-RESP-02,2024,Q1,164,41580
TGT-2024Q1-REP030-RESP03,REP-030,PRD-RESP-03,2024,Q1,384,71989
TGT-2024Q2-REP030-GI03,REP-030,PRD-GI-03,2024,Q2,424,51216
TGT-2024Q2-REP030-CARD02,REP-030,PRD-CARD-02,2024,Q2,421,94874
TGT-2024Q2-REP030-DIAB03,REP-030,PRD-DIAB-03,2024,Q2,597,142006
TGT-2024Q2-REP030-CARD01,REP-030,PRD-CARD-01,2024,Q2,406,113419
TGT-2024Q2-REP030-RESP02,REP-030,PRD-RESP-02,2024,Q2,164,41580
TGT-2024Q2-REP030-RESP03,REP-030,PRD-RESP-03,2024,Q2,384,71989
TGT-2024Q3-REP030-GI03,REP-030,PRD-GI-03,2024,Q3,424,51216
TGT-2024Q3-REP030-CARD02,REP-030,PRD-CARD-02,2024,Q3,421,94874
TGT-2024Q3-REP030-DIAB03,REP-030,PRD-DIAB-03,2024,Q3,597,142006
TGT-2024Q3-REP030-CARD01,REP-030,PRD-CARD-01,2024,Q3,406,113419
TGT-2024Q3-REP030-RESP02,REP-030,PRD-RESP-02,2024,Q3,164,41580
TGT-2024Q3-REP030-RESP03,REP-030,PRD-RESP-03,2024,Q3,384,71989
TGT-2024Q4-REP030-GI03,REP-030,PRD-GI-03,2024,Q4,424,51216
TGT-2024Q4-REP030-CARD02,REP-030,PRD-CARD-02,2024,Q4,421,94874
TGT-2024Q4-REP030-DIAB03,REP-030,PRD-DIAB-03,2024,Q4,597,142006
TGT-2024Q4-REP030-CARD01,REP-030,PRD-CARD-01,2024,Q4,406,113419
TGT-2024Q4-REP030-RESP02,REP-030,PRD-RESP-02,2024,Q4,164,41580
TGT-2024Q4-REP030-RESP03,REP-030,PRD-RESP-03,2024,Q4,384,71989
TGT-2025Q1-REP030-GI03,REP-030,PRD-GI-03,2025,Q1,28,11994
TGT-2025Q1-REP030-CARD02,REP-030,PRD-CARD-02,2025,Q1,371,81779
TGT-2025Q1-REP030-DIAB03,REP-030,PRD-DIAB-03,2025,Q1,15,14990
TGT-2025Q1-REP030-CARD01,REP-030,PRD-CARD-01,2025,Q1,499,137784
TGT-2025Q1-REP030-RESP02,REP-030,PRD-RESP-02,2025,Q1,298,76016
TGT-2025Q1-REP030-RESP03,REP-030,PRD-RESP-03,2025,Q1,309,57472
TGT-2025Q2-REP030-GI03,REP-030,PRD-GI-03,2025,Q2,28,11994
TGT-2025Q2-REP030-CARD02,REP-030,PRD-CARD-02,2025,Q2,371,81779
TGT-2025Q2-REP030-DIAB03,REP-030,PRD-DIAB-03,2025,Q2,15,14990
TGT-2025Q2-REP030-CARD01,REP-030,PRD-CARD-01,2025,Q2,499,137784
TGT-2025Q2-REP030-RESP02,REP-030,PRD-RESP-02,2025,Q2,298,76016
TGT-2025Q2-REP030-RESP03,REP-030,PRD-RESP-03,2025,Q2,309,57472
TGT-2025Q3-REP030-GI03,REP-030,PRD-GI-03,2025,Q3,28,11994
TGT-2025Q3-REP030-CARD02,REP-030,PRD-CARD-02,2025,Q3,371,81779
TGT-2025Q3-REP030-DIAB03,REP-030,PRD-DIAB-03,2025,Q3,15,14990
TGT-2025Q3-REP030-CARD01,REP-030,PRD-CARD-01,2025,Q3,499,137784
TGT-2025Q3-REP030-RESP02,REP-030,PRD-RESP-02,2025,Q3,298,76016
TGT-2025Q3-REP030-RESP03,REP-030,PRD-RESP-03,2025,Q3,309,57472
TGT-2024Q1-REP031-DIAB03,REP-031,PRD-DIAB-03,2024,Q1,566,134661
TGT-2024Q1-REP031-CARD01,REP-031,PRD-CARD-01,2024,Q1,595,164419
TGT-2024Q1-REP031-CARD02,REP-031,PRD-CARD-02,2024,Q1,675,149945
TGT-2024Q1-REP031-CARD03,REP-031,PRD-CARD-03,2024,Q1,554,138286
TGT-2024Q1-REP031-RESP03,REP-031,PRD-RESP-03,2024,Q1,364,68265
TGT-2024Q1-REP031-RESP01,REP-031,PRD-RESP-01,2024,Q1,311,37061
TGT-2024Q2-REP031-DIAB03,REP-031,PRD-DIAB-03,2024,Q2,566,134661
TGT-2024Q2-REP031-CARD01,REP-031,PRD-CARD-01,2024,Q2,595,164419
TGT-2024Q2-REP031-CARD02,REP-031,PRD-CARD-02,2024,Q2,675,149945
TGT-2024Q2-REP031-CARD03,REP-031,PRD-CARD-03,2024,Q2,554,138286
TGT-2024Q2-REP031-RESP03,REP-031,PRD-RESP-03,2024,Q2,364,68265
TGT-2024Q2-REP031-RESP01,REP-031,PRD-RESP-01,2024,Q2,311,37061
TGT-2024Q3-REP031-DIAB03,REP-031,PRD-DIAB-03,2024,Q3,566,134661
TGT-2024Q3-REP031-CARD01,REP-031,PRD-CARD-01,2024,Q3,595,164419
TGT-2024Q3-REP031-CARD02,REP-031,PRD-CARD-02,2024,Q3,675,149945
TGT-2024Q3-REP031-CARD03,REP-031,PRD-CARD-03,2024,Q3,554,138286
TGT-2024Q3-REP031-RESP03,REP-031,PRD-RESP-03,2024,Q3,364,68265
TGT-2024Q3-REP031-RESP01,REP-031,PRD-RESP-01,2024,Q3,311,37061
TGT-2024Q4-REP031-DIAB03,REP-031,PRD-DIAB-03,2024,Q4,566,134661
TGT-2024Q4-REP031-CARD01,REP-031,PRD-CARD-01,2024,Q4,595,164419
TGT-2024Q4-REP031-CARD02,REP-031,PRD-CARD-02,2024,Q4,675,149945
TGT-2024Q4-REP031-CARD03,REP-031,PRD-CARD-03,2024,Q4,554,138286
TGT-2024Q4-REP031-RESP03,REP-031,PRD-RESP-03,2024,Q4,364,68265
TGT-2024Q4-REP031-RESP01,REP-031,PRD-RESP-01,2024,Q4,311,37061
TGT-2025Q1-REP031-DIAB03,REP-031,PRD-DIAB-03,2025,Q1,10,3546
TGT-2025Q1-REP031-CARD01,REP-031,PRD-CARD-01,2025,Q1,460,127402
TGT-2025Q1-REP031-CARD02,REP-031,PRD-CARD-02,2025,Q1,451,99854
TGT-2025Q1-REP031-CARD03,REP-031,PRD-CARD-03,2025,Q1,113,61628
TGT-2025Q1-REP031-RESP03,REP-031,PRD-RESP-03,2025,Q1,293,54499
TGT-2025Q1-REP031-RESP01,REP-031,PRD-RESP-01,2025,Q1,441,52023
TGT-2025Q2-REP031-DIAB03,REP-031,PRD-DIAB-03,2025,Q2,10,3546
TGT-2025Q2-REP031-CARD01,REP-031,PRD-CARD-01,2025,Q2,460,127402
TGT-2025Q2-REP031-CARD02,REP-031,PRD-CARD-02,2025,Q2,451,99854
TGT-2025Q2-REP031-CARD03,REP-031,PRD-CARD-03,2025,Q2,113,61628
TGT-2025Q2-REP031-RESP03,REP-031,PRD-RESP-03,2025,Q2,293,54499
TGT-2025Q2-REP031-RESP01,REP-031,PRD-RESP-01,2025,Q2,441,52023
TGT-2025Q3-REP031-DIAB03,REP-031,PRD-DIAB-03,2025,Q3,10,3546
TGT-2025Q3-REP031-CARD01,REP-031,PRD-CARD-01,2025,Q3,460,127402
TGT-2025Q3-REP031-CARD02,REP-031,PRD-CARD-02,2025,Q3,451,99854
TGT-2025Q3-REP031-CARD03,REP-031,PRD-CARD-03,2025,Q3,113,61628
TGT-2025Q3-REP031-RESP03,REP-031,PRD-RESP-03,2025,Q3,293,54499
TGT-2025Q3-REP031-RESP01,REP-031,PRD-RESP-01,2025,Q3,441,52023
TGT-2025Q4-REP031-DIAB03,REP-031,PRD-DIAB-03,2025,Q4,10,3546
TGT-2025Q4-REP031-CARD01,REP-031,PRD-CARD-01,2025,Q4,460,127402
TGT-2025Q4-REP031-CARD02,REP-031,PRD-CARD-02,2025,Q4,451,99854
TGT-2025Q4-REP031-CARD03,REP-031,PRD-CARD-03,2025,Q4,113,61628
TGT-2025Q4-REP031-RESP03,REP-031,PRD-RESP-03,2025,Q4,293,54499
TGT-2025Q4-REP031-RESP01,REP-031,PRD-RESP-01,2025,Q4,441,52023
TGT-2024Q1-REP032-CARD01,REP-032,PRD-CARD-01,2024,Q1,468,116914
TGT-2024Q1-REP032-DIAB02,REP-032,PRD-DIAB-02,2024,Q1,479,113850
TGT-2024Q1-REP032-GI02,REP-032,PRD-GI-02,2024,Q1,340,41061
TGT-2024Q1-REP032-CARD02,REP-032,PRD-CARD-02,2024,Q1,468,116914
TGT-2024Q1-REP032-RESP03,REP-032,PRD-RESP-03,2024,Q1,308,57715
TGT-2024Q1-REP032-RESP01,REP-032,PRD-RESP-01,2024,Q1,308,57715
TGT-2024Q2-REP032-CARD01,REP-032,PRD-CARD-01,2024,Q2,468,116914
TGT-2024Q2-REP032-DIAB02,REP-032,PRD-DIAB-02,2024,Q2,479,113850
TGT-2024Q2-REP032-GI02,REP-032,PRD-GI-02,2024,Q2,340,41061
TGT-2024Q2-REP032-CARD02,REP-032,PRD-CARD-02,2024,Q2,468,116914
TGT-2024Q2-REP032-RESP03,REP-032,PRD-RESP-03,2024,Q2,308,57715
TGT-2024Q2-REP032-RESP01,REP-032,PRD-RESP-01,2024,Q2,308,57715
TGT-2024Q3-REP032-CARD01,REP-032,PRD-CARD-01,2024,Q3,468,116914
TGT-2024Q3-REP032-DIAB02,REP-032,PRD-DIAB-02,2024,Q3,479,113850
TGT-2024Q3-REP032-GI02,REP-032,PRD-GI-02,2024,Q3,340,41061
TGT-2024Q3-REP032-CARD02,REP-032,PRD-CARD-02,2024,Q3,468,116914
TGT-2024Q3-REP032-RESP03,REP-032,PRD-RESP-03,2024,Q3,308,57715
TGT-2024Q3-REP032-RESP01,REP-032,PRD-RESP-01,2024,Q3,308,57715
TGT-2024Q4-REP032-CARD01,REP-032,PRD-CARD-01,2024,Q4,468,116914
TGT-2024Q4-REP032-DIAB02,REP-032,PRD-DIAB-02,2024,Q4,479,113850
TGT-2024Q4-REP032-GI02,REP-032,PRD-GI-02,2024,Q4,340,41061
TGT-2024Q4-REP032-CARD02,REP-032,PRD-CARD-02,2024,Q4,468,116914
TGT-2024Q4-REP032-RESP03,REP-032,PRD-RESP-03,2024,Q4,308,57715
TGT-2024Q4-REP032-RESP01,REP-032,PRD-RESP-01,2024,Q4,308,57715
TGT-2025Q1-REP032-CARD01,REP-032,PRD-CARD-01,2025,Q1,269,74016
TGT-2025Q1-REP032-DIAB02,REP-032,PRD-DIAB-02,2025,Q1,384,145959
TGT-2025Q1-REP032-GI02,REP-032,PRD-GI-02,2025,Q1,424,73759
TGT-2025Q1-REP032-CARD02,REP-032,PRD-CARD-02,2025,Q1,239,53233
TGT-2025Q1-REP032-RESP03,REP-032,PRD-RESP-03,2025,Q1,248,46077
TGT-2025Q1-REP032-RESP01,REP-032,PRD-RESP-01,2025,Q1,230,27491
TGT-2024Q1-REP033-DIAB03,REP-033,PRD-DIAB-03,2024,Q1,613,145679
TGT-2024Q1-REP033-CARD03,REP-033,PRD-CARD-03,2024,Q1,599,149600
TGT-2024Q1-REP033-CARD01,REP-033,PRD-CARD-01,2024,Q1,735,204884
TGT-2024Q1-REP033-DIAB01,REP-033,PRD-DIAB-01,2024,Q1,593,56404
TGT-2024Q1-REP033-RESP02,REP-033,PRD-RESP-02,2024,Q1,613,156563
TGT-2024Q1-REP033-RESP01,REP-033,PRD-RESP-01,2024,Q1,621,73318
TGT-2024Q2-REP033-DIAB03,REP-033,PRD-DIAB-03,2024,Q2,613,145679
TGT-2024Q2-REP033-CARD03,REP-033,PRD-CARD-03,2024,Q2,599,149600
TGT-2024Q2-REP033-CARD01,REP-033,PRD-CARD-01,2024,Q2,735,204884
TGT-2024Q2-REP033-DIAB01,REP-033,PRD-DIAB-01,2024,Q2,593,56404
TGT-2024Q2-REP033-RESP02,REP-033,PRD-RESP-02,2024,Q2,613,156563
TGT-2024Q2-REP033-RESP01,REP-033,PRD-RESP-01,2024,Q2,621,73318
TGT-2024Q3-REP033-DIAB03,REP-033,PRD-DIAB-03,2024,Q3,613,145679
TGT-2024Q3-REP033-CARD03,REP-033,PRD-CARD-03,2024,Q3,599,149600
TGT-2024Q3-REP033-CARD01,REP-033,PRD-CARD-01,2024,Q3,735,204884
TGT-2024Q3-REP033-DIAB01,REP-033,PRD-DIAB-01,2024,Q3,593,56404
TGT-2024Q3-REP033-RESP02,REP-033,PRD-RESP-02,2024,Q3,613,156563
TGT-2024Q3-REP033-RESP01,REP-033,PRD-RESP-01,2024,Q3,621,73318
TGT-2024Q4-REP033-DIAB03,REP-033,PRD-DIAB-03,2024,Q4,613,145679
TGT-2024Q4-REP033-CARD03,REP-033,PRD-CARD-03,2024,Q4,599,149600
TGT-2024Q4-REP033-CARD01,REP-033,PRD-CARD-01,2024,Q4,735,204884
TGT-2024Q4-REP033-DIAB01,REP-033,PRD-DIAB-01,2024,Q4,593,56404
TGT-2024Q4-REP033-RESP02,REP-033,PRD-RESP-02,2024,Q4,613,156563
TGT-2024Q4-REP033-RESP01,REP-033,PRD-RESP-01,2024,Q4,621,73318
TGT-2025Q1-REP033-DIAB03,REP-033,PRD-DIAB-03,2025,Q1,10,9206
TGT-2025Q1-REP033-CARD03,REP-033,PRD-CARD-03,2025,Q1,166,91428
TGT-2025Q1-REP033-CARD01,REP-033,PRD-CARD-01,2025,Q1,415,114284
TGT-2025Q1-REP033-DIAB01,REP-033,PRD-DIAB-01,2025,Q1,500,47444
TGT-2025Q1-REP033-RESP02,REP-033,PRD-RESP-02,2025,Q1,568,145330
TGT-2025Q1-REP033-RESP01,REP-033,PRD-RESP-01,2025,Q1,209,24714
TGT-2025Q2-REP033-DIAB03,REP-033,PRD-DIAB-03,2025,Q2,10,9206
TGT-2025Q2-REP033-CARD03,REP-033,PRD-CARD-03,2025,Q2,166,91428
TGT-2025Q2-REP033-CARD01,REP-033,PRD-CARD-01,2025,Q2,415,114284
TGT-2025Q2-REP033-DIAB01,REP-033,PRD-DIAB-01,2025,Q2,500,47444
TGT-2025Q2-REP033-RESP02,REP-033,PRD-RESP-02,2025,Q2,568,145330
TGT-2025Q2-REP033-RESP01,REP-033,PRD-RESP-01,2025,Q2,209,24714
TGT-2025Q3-REP033-DIAB03,REP-033,PRD-DIAB-03,2025,Q3,10,9206
TGT-2025Q3-REP033-CARD03,REP-033,PRD-CARD-03,2025,Q3,166,91428
TGT-2025Q3-REP033-CARD01,REP-033,PRD-CARD-01,2025,Q3,415,114284
TGT-2025Q3-REP033-DIAB01,REP-033,PRD-DIAB-01,2025,Q3,500,47444
TGT-2025Q3-REP033-RESP02,REP-033,PRD-RESP-02,2025,Q3,568,145330
TGT-2025Q3-REP033-RESP01,REP-033,PRD-RESP-01,2025,Q3,209,24714
TGT-2025Q4-REP033-DIAB03,REP-033,PRD-DIAB-03,2025,Q4,10,9206
TGT-2025Q4-REP033-CARD03,REP-033,PRD-CARD-03,2025,Q4,166,91428
TGT-2025Q4-REP033-CARD01,REP-033,PRD-CARD-01,2025,Q4,415,114284
TGT-2025Q4-REP033-DIAB01,REP-033,PRD-DIAB-01,2025,Q4,500,47444
TGT-2025Q4-REP033-RESP02,REP-033,PRD-RESP-02,2025,Q4,568,145330
TGT-2025Q4-REP033-RESP01,REP-033,PRD-RESP-01,2025,Q4,209,24714
TGT-2024Q1-REP034-CARD03,REP-034,PRD-CARD-03,2024,Q1,528,132000
TGT-2024Q1-REP034-RESP03,REP-034,PRD-RESP-03,2024,Q1,347,65162
TGT-2024Q1-REP034-CARD02,REP-034,PRD-CARD-02,2024,Q1,636,140235
TGT-2024Q1-REP034-RESP01,REP-034,PRD-RESP-01,2024,Q1,408,48565
TGT-2024Q1-REP034-DIAB01,REP-034,PRD-DIAB-01,2024,Q1,570,54000
TGT-2024Q1-REP034-GI02,REP-034,PRD-GI-02,2024,Q1,501,86299
TGT-2024Q2-REP034-CARD03,REP-034,PRD-CARD-03,2024,Q2,528,132000
TGT-2024Q2-REP034-RESP03,REP-034,PRD-RESP-03,2024,Q2,347,65162
TGT-2024Q2-REP034-CARD02,REP-034,PRD-CARD-02,2024,Q2,636,140235
TGT-2024Q2-REP034-RESP01,REP-034,PRD-RESP-01,2024,Q2,408,48565
TGT-2024Q2-REP034-DIAB01,REP-034,PRD-DIAB-01,2024,Q2,570,54000
TGT-2024Q2-REP034-GI02,REP-034,PRD-GI-02,2024,Q2,501,86299
TGT-2024Q3-REP034-CARD03,REP-034,PRD-CARD-03,2024,Q3,528,132000
TGT-2024Q3-REP034-RESP03,REP-034,PRD-RESP-03,2024,Q3,347,65162
TGT-2024Q3-REP034-CARD02,REP-034,PRD-CARD-02,2024,Q3,636,140235
TGT-2024Q3-REP034-RESP01,REP-034,PRD-RESP-01,2024,Q3,408,48565
TGT-2024Q3-REP034-DIAB01,REP-034,PRD-DIAB-01,2024,Q3,570,54000
TGT-2024Q3-REP034-GI02,REP-034,PRD-GI-02,2024,Q3,501,86299
TGT-2024Q4-REP034-CARD03,REP-034,PRD-CARD-03,2024,Q4,528,132000
TGT-2024Q4-REP034-RESP03,REP-034,PRD-RESP-03,2024,Q4,347,65162
TGT-2024Q4-REP034-CARD02,REP-034,PRD-CARD-02,2024,Q4,636,140235
TGT-2024Q4-REP034-RESP01,REP-034,PRD-RESP-01,2024,Q4,408,48565
TGT-2024Q4-REP034-DIAB01,REP-034,PRD-DIAB-01,2024,Q4,570,54000
TGT-2024Q4-REP034-GI02,REP-034,PRD-GI-02,2024,Q4,501,86299
TGT-2025Q1-REP034-CARD03,REP-034,PRD-CARD-03,2025,Q1,98,52610
TGT-2025Q1-REP034-RESP03,REP-034,PRD-RESP-03,2025,Q1,280,52022
TGT-2025Q1-REP034-CARD02,REP-034,PRD-CARD-02,2025,Q1,529,116980
TGT-2025Q1-REP034-RESP01,REP-034,PRD-RESP-01,2025,Q1,267,31104
TGT-2025Q1-REP034-DIAB01,REP-034,PRD-DIAB-01,2025,Q1,546,52036
TGT-2025Q1-REP034-GI02,REP-034,PRD-GI-02,2025,Q1,477,83610
TGT-2025Q2-REP034-CARD03,REP-034,PRD-CARD-03,2025,Q2,98,52610
TGT-2025Q2-REP034-RESP03,REP-034,PRD-RESP-03,2025,Q2,280,52022
TGT-2025Q2-REP034-CARD02,REP-034,PRD-CARD-02,2025,Q2,529,116980
TGT-2025Q2-REP034-RESP01,REP-034,PRD-RESP-01,2025,Q2,267,31104
TGT-2025Q2-REP034-DIAB01,REP-034,PRD-DIAB-01,2025,Q2,546,52036
TGT-2025Q2-REP034-GI02,REP-034,PRD-GI-02,2025,Q2,477,83610
TGT-2025Q3-REP034-CARD03,REP-034,PRD-CARD-03,2025,Q3,98,52610
TGT-2025Q3-REP034-RESP03,REP-034,PRD-RESP-03,2025,Q3,280,52022
TGT-2025Q3-REP034-CARD02,REP-034,PRD-CARD-02,2025,Q3,529,116980
TGT-2025Q3-REP034-RESP01,REP-034,PRD-RESP-01,2025,Q3,267,31104
TGT-2025Q3-REP034-DIAB01,REP-034,PRD-DIAB-01,2025,Q3,546,52036
TGT-2025Q3-REP034-GI02,REP-034,PRD-GI-02,2025,Q3,477,83610
TGT-2025Q4-REP034-CARD03,REP-034,PRD-CARD-03,2025,Q4,98,52610
TGT-2025Q4-REP034-RESP03,REP-034,PRD-RESP-03,2025,Q4,280,52022
TGT-2025Q4-REP034-CARD02,REP-034,PRD-CARD-02,2025,Q4,529,116980
TGT-2025Q4-REP034-RESP01,REP-034,PRD-RESP-01,2025,Q4,267,31104
TGT-2025Q4-REP034-DIAB01,REP-034,PRD-DIAB-01,2025,Q4,546,52036
TGT-2025Q4-REP034-GI02,REP-034,PRD-GI-02,2025,Q4,477,83610
TGT-2024Q1-REP035-RESP01,REP-035,PRD-RESP-01,2024,Q1,683,80729
TGT-2024Q1-REP035-RESP03,REP-035,PRD-RESP-03,2024,Q1,357,67024
TGT-2024Q1-REP035-CARD03,REP-035,PRD-CARD-03,2024,Q1,543,135771
TGT-2024Q1-REP035-CARD02,REP-035,PRD-CARD-02,2024,Q1,537,118304
TGT-2024Q1-REP035-GI03,REP-035,PRD-GI-03,2024,Q1,394,47684
TGT-2024Q1-REP035-DIAB03,REP-035,PRD-DIAB-03,2024,Q1,556,132213
TGT-2024Q2-REP035-RESP01,REP-035,PRD-RESP-01,2024,Q2,683,80729
TGT-2024Q2-REP035-RESP03,REP-035,PRD-RESP-03,2024,Q2,357,67024
TGT-2024Q2-REP035-CARD03,REP-035,PRD-CARD-03,2024,Q2,543,135771
TGT-2024Q2-REP035-CARD02,REP-035,PRD-CARD-02,2024,Q2,537,118304
TGT-2024Q2-REP035-GI03,REP-035,PRD-GI-03,2024,Q2,394,47684
TGT-2024Q2-REP035-DIAB03,REP-035,PRD-DIAB-03,2024,Q2,556,132213
TGT-2024Q3-REP035-RESP01,REP-035,PRD-RESP-01,2024,Q3,683,80729
TGT-2024Q3-REP035-RESP03,REP-035,PRD-RESP-03,2024,Q3,357,67024
TGT-2024Q3-REP035-CARD03,REP-035,PRD-CARD-03,2024,Q3,543,135771
TGT-2024Q3-REP035-CARD02,REP-035,PRD-CARD-02,2024,Q3,537,118304
TGT-2024Q3-REP035-GI03,REP-035,PRD-GI-03,2024,Q3,394,47684
TGT-2024Q3-REP035-DIAB03,REP-035,PRD-DIAB-03,2024,Q3,556,132213
TGT-2024Q4-REP035-RESP01,REP-035,PRD-RESP-01,2024,Q4,683,80729
TGT-2024Q4-REP035-RESP03,REP-035,PRD-RESP-03,2024,Q4,357,67024
TGT-2024Q4-REP035-CARD03,REP-035,PRD-CARD-03,2024,Q4,543,135771
TGT-2024Q4-REP035-CARD02,REP-035,PRD-CARD-02,2024,Q4,537,118304
TGT-2024Q4-REP035-GI03,REP-035,PRD-GI-03,2024,Q4,394,47684
TGT-2024Q4-REP035-DIAB03,REP-035,PRD-DIAB-03,2024,Q4,556,132213
TGT-2025Q1-REP035-RESP01,REP-035,PRD-RESP-01,2025,Q1,512,60603
TGT-2025Q1-REP035-RESP03,REP-035,PRD-RESP-03,2025,Q1,288,53509
TGT-2025Q1-REP035-CARD03,REP-035,PRD-CARD-03,2025,Q1,124,65895
TGT-2025Q1-REP035-CARD02,REP-035,PRD-CARD-02,2025,Q1,332,73100
TGT-2025Q1-REP035-GI03,REP-035,PRD-GI-03,2025,Q1,35,14957
TGT-2025Q1-REP035-DIAB03,REP-035,PRD-DIAB-03,2025,Q1,10,9716
TGT-2025Q2-REP035-RESP01,REP-035,PRD-RESP-01,2025,Q2,512,60603
TGT-2025Q2-REP035-RESP03,REP-035,PRD-RESP-03,2025,Q2,288,53509
TGT-2025Q2-REP035-CARD03,REP-035,PRD-CARD-03,2025,Q2,124,65895
TGT-2025Q2-REP035-CARD02,REP-035,PRD-CARD-02,2025,Q2,332,73100
TGT-2025Q2-REP035-GI03,REP-035,PRD-GI-03,2025,Q2,35,14957
TGT-2025Q2-REP035-DIAB03,REP-035,PRD-DIAB-03,2025,Q2,10,9716
TGT-2025Q3-REP035-RESP01,REP-035,PRD-RESP-01,2025,Q3,512,60603
TGT-2025Q3-REP035-RESP03,REP-035,PRD-RESP-03,2025,Q3,288,53509
TGT-2025Q3-REP035-CARD03,REP-035,PRD-CARD-03,2025,Q3,124,65895
TGT-2025Q3-REP035-CARD02,REP-035,PRD-CARD-02,2025,Q3,332,73100
TGT-2025Q3-REP035-GI03,REP-035,PRD-GI-03,2025,Q3,35,14957
TGT-2025Q3-REP035-DIAB03,REP-035,PRD-DIAB-03,2025,Q3,10,9716
TGT-2025Q4-REP035-RESP01,REP-035,PRD-RESP-01,2025,Q4,512,60603
TGT-2025Q4-REP035-RESP03,REP-035,PRD-RESP-03,2025,Q4,288,53509
TGT-2025Q4-REP035-CARD03,REP-035,PRD-CARD-03,2025,Q4,124,65895
TGT-2025Q4-REP035-CARD02,REP-035,PRD-CARD-02,2025,Q4,332,73100
TGT-2025Q4-REP035-GI03,REP-035,PRD-GI-03,2025,Q4,35,14957
TGT-2025Q4-REP035-DIAB03,REP-035,PRD-DIAB-03,2025,Q4,10,9716
TGT-2024Q1-REP036-CARD02,REP-036,PRD-CARD-02,2024,Q1,566,125146
TGT-2024Q1-REP036-CARD01,REP-036,PRD-CARD-01,2024,Q1,503,139178
TGT-2024Q1-REP036-RESP02,REP-036,PRD-RESP-02,2024,Q1,423,108019
