invoice_id,distributor_id,rep_id,hcp_id,product_id,qty_packs,unit_price_inr,discount_pct,net_value_inr,invoice_date,channel
INV-20250515-012,DIST-034,REP-014,HCP-1230,PRD-GI-03,44,459,0.10,18176,2025-05-15,Hospital
INV-20250506-015,DIST-015,REP-017,HCP-1232,PRD-DIAB-02,45,408,0.04,17625,2025-05-06,Hospital
INV-20250502-016,DIST-015,REP-016,HCP-1234,PRD-CARD-01,61,297,0.11,16124,2025-05-02,Hospital
INV-20250507-015,DIST-003,REP-055,HCP-1236,PRD-CARD-03,30,578,0.03,16819,2025-05-07,Retail
INV-20250506-016,DIST-003,REP-055,HCP-1236,PRD-CARD-01,49,297,0.04,13970,2025-05-06,Retail
INV-20250524-008,DIST-018,REP-055,HCP-1236,PRD-CARD-02,23,238,0.02,5364,2025-05-24,Retail
INV-20250524-009,DIST-014,REP-055,HCP-1236,PRD-GI-01,23,76,0.03,1695,2025-05-24,Institution
INV-20250520-009,DIST-040,REP-024,HCP-1242,PRD-CARD-02,16,238,0.04,3655,2025-05-20,Hospital
INV-20250526-012,DIST-014,REP-024,HCP-1242,PRD-CARD-01,12,297,0.11,3171,2025-05-26,Institution
INV-20250503-008,DIST-016,REP-022,HCP-1243,PRD-DIAB-01,80,102,0.03,7915,2025-05-03,Institution
INV-20250516-016,DIST-006,REP-058,HCP-1244,PRD-RESP-01,47,127,0.04,5730,2025-05-16,Hospital
INV-20250524-010,DIST-004,REP-058,HCP-1245,PRD-RESP-01,32,127,0.10,3657,2025-05-24,Retail
INV-20250503-009,DIST-032,REP-020,HCP-1249,PRD-DIAB-03,33,1062,0.06,32943,2025-05-03,Retail
INV-20250509-015,DIST-031,REP-020,HCP-1249,PRD-CARD-01,52,297,0.11,13745,2025-05-09,Hospital
INV-20250522-009,DIST-034,REP-056,HCP-1257,PRD-DIAB-03,2,1062,0.03,2060,2025-05-22,Retail
INV-20250521-010,DIST-027,REP-056,HCP-1257,PRD-DIAB-02,9,408,0.02,3598,2025-05-21,Hospital
INV-20250528-008,DIST-037,REP-042,HCP-1263,PRD-RESP-02,23,272,0.03,6068,2025-05-28,Stockist
INV-20250514-015,DIST-015,REP-034,HCP-1264,PRD-DIAB-01,45,102,0.10,4131,2025-05-14,Stockist
INV-20250517-020,DIST-036,REP-026,HCP-1271,PRD-DIAB-03,9,1062,0.12,8411,2025-05-17,Stockist
INV-20250505-011,DIST-021,REP-020,HCP-1279,PRD-CARD-03,68,578,0.09,35766,2025-05-05,Hospital
INV-20250514-016,DIST-037,REP-050,HCP-1287,PRD-GI-03,56,459,0.08,23647,2025-05-14,Stockist
INV-20250507-016,DIST-022,REP-021,HCP-1288,PRD-CARD-01,42,297,0.05,11850,2025-05-07,Institution
INV-20250530-010,DIST-009,REP-031,HCP-1288,PRD-GI-01,64,76,0.06,4572,2025-05-30,Retail
INV-20250507-017,DIST-027,REP-049,HCP-1293,PRD-RESP-02,47,272,0.08,11761,2025-05-07,Stockist
INV-20250512-010,DIST-038,REP-049,HCP-1293,PRD-CARD-02,19,238,0.10,4069,2025-05-12,Institution
INV-20250510-009,DIST-040,REP-033,HCP-1297,PRD-CARD-01,35,297,0.09,9459,2025-05-10,Stockist
INV-20250513-014,DIST-022,REP-033,HCP-1297,PRD-CARD-02,24,238,0.04,5483,2025-05-13,Retail
INV-20250501-010,DIST-016,REP-014,HCP-1298,PRD-CARD-02,29,238,0.08,6349,2025-05-01,Retail
INV-20250505-012,DIST-033,REP-015,HCP-1306,PRD-GI-01,28,76,0.12,1872,2025-05-05,Stockist
INV-20250517-021,DIST-023,REP-021,HCP-1310,PRD-DIAB-03,44,1062,0.06,43924,2025-05-17,Stockist
INV-20250523-014,DIST-020,REP-043,HCP-1317,PRD-DIAB-01,28,102,0.09,2598,2025-05-23,Hospital
INV-20250509-016,DIST-011,REP-038,HCP-1318,PRD-GI-02,49,187,0.04,8796,2025-05-09,Institution
INV-20250506-017,DIST-027,REP-031,HCP-1323,PRD-DIAB-01,11,102,0.06,1054,2025-05-06,Hospital
INV-20250521-011,DIST-035,REP-043,HCP-1330,PRD-CARD-03,32,578,0.02,18126,2025-05-21,Retail
INV-20250520-010,DIST-010,REP-033,HCP-1331,PRD-GI-03,72,459,0.05,31395,2025-05-20,Hospital
INV-20250501-011,DIST-014,REP-031,HCP-1334,PRD-DIAB-01,30,102,0.02,2998,2025-05-01,Hospital
INV-20250510-010,DIST-011,REP-025,HCP-1341,PRD-DIAB-03,6,1062,0.08,5862,2025-05-10,Institution
INV-20250512-011,DIST-002,REP-056,HCP-1350,PRD-RESP-01,47,127,0.09,5431,2025-05-12,Stockist
INV-20250517-022,DIST-015,REP-038,HCP-1355,PRD-CARD-01,92,297,0.11,24318,2025-05-17,Stockist
INV-20250509-017,DIST-037,REP-017,HCP-1357,PRD-RESP-02,81,272,0.11,19608,2025-05-09,Retail
INV-20250528-009,DIST-007,REP-049,HCP-1359,PRD-GI-02,34,187,0.05,6040,2025-05-28,Stockist
INV-20250512-012,DIST-012,REP-036,HCP-1360,PRD-CARD-01,31,297,0.09,8378,2025-05-12,Stockist
INV-20250505-013,DIST-035,REP-041,HCP-1368,PRD-CARD-01,38,297,0.05,10721,2025-05-05,Stockist
INV-20250505-014,DIST-030,REP-017,HCP-1374,PRD-CARD-02,7,238,0.05,1582,2025-05-05,Retail
INV-20250513-015,DIST-008,REP-027,HCP-1386,PRD-RESP-02,46,272,0.04,12011,2025-05-13,Stockist
INV-20250516-017,DIST-003,REP-017,HCP-1399,PRD-RESP-01,31,127,0.07,3661,2025-05-16,Stockist
INV-20250512-013,DIST-039,REP-026,HCP-1402,PRD-GI-03,127,459,0.05,55378,2025-05-12,Stockist
INV-20250516-018,DIST-024,REP-015,HCP-1408,PRD-CARD-02,22,238,0.03,5078,2025-05-16,Retail
INV-20250514-017,DIST-013,REP-026,HCP-1409,PRD-DIAB-01,35,102,0.11,3177,2025-05-14,Hospital
INV-20250514-018,DIST-003,REP-049,HCP-1410,PRD-RESP-01,42,127,0.11,4747,2025-05-14,Retail
INV-20250528-010,DIST-037,REP-039,HCP-1415,PRD-RESP-02,46,272,0.06,11761,2025-05-28,Institution
INV-20250501-012,DIST-019,REP-026,HCP-1417,PRD-RESP-02,26,272,0.08,6506,2025-05-01,Stockist
INV-20250523-015,DIST-033,REP-016,HCP-1418,PRD-CARD-01,56,297,0.07,15467,2025-05-23,Hospital
INV-20250528-011,DIST-028,REP-016,HCP-1421,PRD-GI-01,51,76,0.05,3682,2025-05-28,Retail
INV-20250515-013,DIST-027,REP-017,HCP-1424,PRD-RESP-01,14,127,0.09,1617,2025-05-15,Hospital
INV-20250515-014,DIST-023,REP-043,HCP-1429,PRD-DIAB-03,38,1062,0.03,39145,2025-05-15,Retail
INV-20250507-018,DIST-010,REP-057,HCP-1429,PRD-RESP-01,19,127,0.09,2195,2025-05-07,Stockist
INV-20250501-013,DIST-007,REP-043,HCP-1429,PRD-RESP-02,62,272,0.10,15177,2025-05-01,Stockist
INV-20250502-017,DIST-035,REP-058,HCP-1438,PRD-DIAB-01,34,102,0.10,3121,2025-05-02,Retail
INV-20250519-008,DIST-006,REP-049,HCP-1440,PRD-DIAB-02,59,408,0.05,22868,2025-05-19,Institution
INV-20250527-017,DIST-022,REP-056,HCP-1440,PRD-DIAB-02,92,408,0.08,34533,2025-05-27,Hospital
INV-20250524-011,DIST-003,REP-033,HCP-1442,PRD-DIAB-03,23,1062,0.12,21494,2025-05-24,Stockist
INV-20250514-019,DIST-014,REP-017,HCP-1457,PRD-CARD-03,12,578,0.02,6797,2025-05-14,Retail
INV-20250524-012,DIST-024,REP-017,HCP-1457,PRD-RESP-02,17,272,0.08,4254,2025-05-24,Stockist
INV-20250509-018,DIST-016,REP-033,HCP-1461,PRD-CARD-03,57,578,0.02,32287,2025-05-09,Stockist
INV-20250512-014,DIST-027,REP-033,HCP-1461,PRD-RESP-01,28,127,0.05,3378,2025-05-12,Institution
INV-20250528-012,DIST-028,REP-033,HCP-1461,PRD-DIAB-01,42,102,0.06,4026,2025-05-28,Hospital
INV-20250524-013,DIST-015,REP-033,HCP-1461,PRD-DIAB-03,35,1062,0.06,34939,2025-05-24,Retail
INV-20250513-016,DIST-001,REP-058,HCP-1470,PRD-DIAB-03,34,1062,0.02,35385,2025-05-13,Stockist
INV-20250507-019,DIST-007,REP-027,HCP-1473,PRD-GI-03,36,459,0.06,15532,2025-05-07,Retail
INV-20250524-014,DIST-015,REP-037,HCP-1480,PRD-RESP-01,68,127,0.06,8117,2025-05-24,Stockist
INV-20250524-015,DIST-012,REP-049,HCP-1483,PRD-CARD-03,86,578,0.07,46228,2025-05-24,Hospital
INV-20250524-016,DIST-040,REP-037,HCP-1483,PRD-CARD-03,54,578,0.06,29339,2025-05-24,Hospital
INV-20250524-017,DIST-001,REP-037,HCP-1483,PRD-CARD-03,81,578,0.09,42604,2025-05-24,Retail
INV-20250526-013,DIST-029,REP-045,HCP-1489,PRD-GI-03,19,459,0.09,7936,2025-05-26,Retail
INV-20250522-010,DIST-005,REP-018,HCP-1500,PRD-CARD-03,55,578,0.11,28293,2025-05-22,Retail
INV-20250521-012,DIST-003,REP-056,HCP-1501,PRD-DIAB-03,38,1062,0.03,39145,2025-05-21,Stockist
INV-20250524-018,DIST-018,REP-042,HCP-1501,PRD-DIAB-03,39,1062,0.09,37690,2025-05-24,Hospital
INV-20250517-023,DIST-006,REP-036,HCP-1501,PRD-DIAB-01,42,102,0.07,3984,2025-05-17,Institution
INV-20250516-019,DIST-010,REP-055,HCP-1503,PRD-CARD-01,25,297,0.09,6756,2025-05-16,Retail
INV-20250520-011,DIST-018,REP-055,HCP-1503,PRD-RESP-02,6,272,0.11,1452,2025-05-20,Stockist
INV-20250513-017,DIST-040,REP-020,HCP-1504,PRD-DIAB-03,23,1062,0.06,22960,2025-05-13,Hospital
INV-20250523-016,DIST-034,REP-025,HCP-1506,PRD-CARD-02,30,238,0.11,6354,2025-05-23,Institution
INV-20250521-013,DIST-031,REP-025,HCP-1506,PRD-GI-03,43,459,0.11,17565,2025-05-21,Institution
INV-20250526-014,DIST-017,REP-025,HCP-1506,PRD-GI-03,28,459,0.03,12466,2025-05-26,Retail
INV-20250512-015,DIST-033,REP-047,HCP-1507,PRD-RESP-02,8,272,0.04,2088,2025-05-12,Hospital
INV-20250524-019,DIST-012,REP-031,HCP-1507,PRD-GI-01,33,76,0.10,2257,2025-05-24,Institution
INV-20250523-017,DIST-028,REP-038,HCP-1508,PRD-RESP-01,46,127,0.11,5199,2025-05-23,Institution
INV-20250517-024,DIST-032,REP-059,HCP-1523,PRD-GI-02,81,187,0.12,13329,2025-05-17,Stockist
INV-20250503-010,DIST-034,REP-016,HCP-1527,PRD-RESP-01,27,127,0.08,3154,2025-05-03,Retail
INV-20250513-018,DIST-035,REP-057,HCP-1530,PRD-DIAB-03,33,1062,0.08,32242,2025-05-13,Retail
INV-20250524-020,DIST-023,REP-057,HCP-1530,PRD-CARD-02,19,238,0.07,4205,2025-05-24,Stockist
INV-20250506-018,DIST-037,REP-033,HCP-1535,PRD-CARD-01,13,297,0.06,3629,2025-05-06,Institution
INV-20250513-019,DIST-002,REP-057,HCP-1537,PRD-RESP-01,71,127,0.09,8205,2025-05-13,Stockist
INV-20250524-021,DIST-029,REP-029,HCP-1538,PRD-GI-01,53,76,0.10,3625,2025-05-24,Hospital
INV-20250531-004,DIST-021,REP-014,HCP-1540,PRD-DIAB-02,33,408,0.02,13194,2025-05-31,Retail
INV-20250524-022,DIST-002,REP-023,HCP-1540,PRD-DIAB-01,55,102,0.05,5329,2025-05-24,Institution
INV-20250512-016,DIST-022,REP-032,HCP-1542,PRD-CARD-02,8,238,0.07,1770,2025-05-12,Hospital
INV-20250502-018,DIST-005,REP-023,HCP-1543,PRD-CARD-03,46,578,0.12,23397,2025-05-02,Institution
INV-20250520-012,DIST-035,REP-057,HCP-1560,PRD-DIAB-02,27,408,0.08,10134,2025-05-20,Institution
INV-20250522-011,DIST-011,REP-029,HCP-1569,PRD-CARD-02,42,238,0.03,9696,2025-05-22,Retail
INV-20250516-020,DIST-003,REP-038,HCP-1576,PRD-RESP-01,33,127,0.03,4065,2025-05-16,Institution
INV-20250502-019,DIST-007,REP-038,HCP-1576,PRD-RESP-02,25,272,0.05,6460,2025-05-02,Stockist
INV-20250515-015,DIST-004,REP-026,HCP-1577,PRD-DIAB-02,24,408,0.05,9302,2025-05-15,Hospital
INV-20250506-019,DIST-040,REP-026,HCP-1577,PRD-DIAB-01,23,102,0.03,2275,2025-05-06,Stockist
INV-20250507-020,DIST-006,REP-032,HCP-1586,PRD-RESP-02,41,272,0.12,9813,2025-05-07,Hospital
INV-20250502-020,DIST-033,REP-050,HCP-1589,PRD-CARD-02,12,238,0.02,2798,2025-05-02,Hospital
INV-20250509-019,DIST-006,REP-039,HCP-1594,PRD-CARD-02,19,238,0.07,4205,2025-05-09,Retail
INV-20250514-020,DIST-037,REP-039,HCP-1594,PRD-DIAB-03,7,1062,0.02,7285,2025-05-14,Institution
INV-20250509-020,DIST-021,REP-059,HCP-1594,PRD-RESP-02,37,272,0.04,9661,2025-05-09,Stockist
INV-20250509-021,DIST-007,REP-040,HCP-1598,PRD-GI-01,90,76,0.10,6156,2025-05-09,Retail
INV-20250531-005,DIST-036,REP-015,HCP-1601,PRD-DIAB-01,36,102,0.10,3304,2025-05-31,Institution
INV-20250527-018,DIST-019,REP-018,HCP-1603,PRD-CARD-02,37,238,0.04,8453,2025-05-27,Stockist
INV-20250516-021,DIST-021,REP-018,HCP-1603,PRD-RESP-02,23,272,0.10,5630,2025-05-16,Stockist
INV-20250509-022,DIST-009,REP-035,HCP-1608,PRD-DIAB-01,69,102,0.04,6756,2025-05-09,Hospital
INV-20250515-016,DIST-003,REP-035,HCP-1608,PRD-GI-01,44,76,0.04,3210,2025-05-15,Hospital
INV-20250520-013,DIST-034,REP-057,HCP-1608,PRD-CARD-01,48,297,0.07,13258,2025-05-20,Stockist
INV-20250528-013,DIST-017,REP-014,HCP-1613,PRD-DIAB-03,41,1062,0.10,39187,2025-05-28,Retail
INV-20250515-017,DIST-030,REP-014,HCP-1613,PRD-CARD-01,60,297,0.11,15859,2025-05-15,Hospital
INV-20250506-020,DIST-009,REP-037,HCP-1620,PRD-RESP-01,95,127,0.12,10617,2025-05-06,Hospital
INV-20250502-021,DIST-014,REP-023,HCP-1628,PRD-GI-03,76,459,0.05,33139,2025-05-02,Stockist
INV-20250530-011,DIST-025,REP-047,HCP-1630,PRD-DIAB-01,31,102,0.05,3003,2025-05-30,Stockist
INV-20250530-012,DIST-037,REP-047,HCP-1630,PRD-CARD-03,50,578,0.07,26877,2025-05-30,Hospital
INV-20250531-006,DIST-013,REP-038,HCP-1631,PRD-CARD-03,108,578,0.12,54933,2025-05-31,Retail
INV-20250505-015,DIST-027,REP-038,HCP-1631,PRD-GI-02,60,187,0.06,10546,2025-05-05,Retail
INV-20250531-007,DIST-014,REP-043,HCP-1638,PRD-RESP-01,34,127,0.03,4188,2025-05-31,Hospital
INV-20250519-009,DIST-020,REP-017,HCP-1639,PRD-GI-02,15,187,0.09,2552,2025-05-19,Hospital
INV-20250522-012,DIST-033,REP-017,HCP-1639,PRD-GI-02,31,187,0.04,5565,2025-05-22,Stockist
INV-20250515-018,DIST-015,REP-041,HCP-1643,PRD-DIAB-01,21,102,0.05,2034,2025-05-15,Retail
INV-20250526-015,DIST-003,REP-047,HCP-1645,PRD-DIAB-02,7,408,0.10,2570,2025-05-26,Retail
INV-20250502-022,DIST-040,REP-014,HCP-1647,PRD-DIAB-02,79,408,0.10,29008,2025-05-02,Stockist
INV-20250503-011,DIST-004,REP-034,HCP-1652,PRD-CARD-01,62,297,0.05,17493,2025-05-03,Institution
INV-20250524-023,DIST-020,REP-031,HCP-1653,PRD-CARD-02,19,238,0.10,4069,2025-05-24,Stockist
INV-20250515-019,DIST-013,REP-040,HCP-1659,PRD-CARD-02,1,238,0.12,209,2025-05-15,Hospital
INV-20250520-014,DIST-009,REP-024,HCP-1660,PRD-DIAB-01,22,102,0.11,1997,2025-05-20,Stockist
INV-20250528-014,DIST-016,REP-033,HCP-1675,PRD-DIAB-02,21,408,0.05,8139,2025-05-28,Stockist
INV-20250521-014,DIST-034,REP-033,HCP-1675,PRD-GI-01,28,76,0.07,1979,2025-05-21,Retail
INV-20250505-016,DIST-017,REP-035,HCP-1688,PRD-DIAB-03,5,1062,0.08,4885,2025-05-05,Stockist
INV-20250512-017,DIST-016,REP-035,HCP-1688,PRD-GI-01,35,76,0.09,2420,2025-05-12,Institution
INV-20250530-013,DIST-016,REP-022,HCP-1689,PRD-CARD-01,72,297,0.09,19459,2025-05-30,Institution
INV-20250503-012,DIST-007,REP-041,HCP-1693,PRD-CARD-02,14,238,0.11,2965,2025-05-03,Retail
INV-20250516-022,DIST-015,REP-034,HCP-1703,PRD-RESP-01,26,127,0.06,3103,2025-05-16,Retail
INV-20250502-023,DIST-028,REP-014,HCP-1718,PRD-GI-01,18,76,0.06,1285,2025-05-02,Retail
INV-20250514-021,DIST-018,REP-020,HCP-1722,PRD-CARD-03,57,578,0.05,31298,2025-05-14,Stockist
INV-20250508-019,DIST-030,REP-021,HCP-1722,PRD-CARD-01,72,297,0.03,20742,2025-05-08,Stockist
INV-20250506-021,DIST-031,REP-022,HCP-1724,PRD-CARD-01,31,297,0.07,8562,2025-05-06,Retail
INV-20250506-022,DIST-025,REP-022,HCP-1724,PRD-CARD-02,28,238,0.09,6064,2025-05-06,Retail
INV-20250522-013,DIST-015,REP-058,HCP-1738,PRD-RESP-01,42,127,0.10,4800,2025-05-22,Institution
INV-20250516-023,DIST-040,REP-026,HCP-1742,PRD-RESP-01,76,127,0.11,8590,2025-05-16,Institution
INV-20250513-020,DIST-033,REP-033,HCP-1747,PRD-GI-03,67,459,0.04,29522,2025-05-13,Retail
INV-20250509-023,DIST-024,REP-050,HCP-1751,PRD-CARD-01,35,297,0.04,9979,2025-05-09,Hospital
INV-20250521-015,DIST-036,REP-050,HCP-1751,PRD-CARD-02,24,238,0.08,5255,2025-05-21,Hospital
INV-20250508-020,DIST-015,REP-022,HCP-1753,PRD-CARD-03,36,578,0.02,20391,2025-05-08,Stockist
INV-20250524-024,DIST-039,REP-022,HCP-1753,PRD-CARD-01,48,297,0.07,13258,2025-05-24,Institution
INV-20250515-020,DIST-009,REP-021,HCP-1756,PRD-GI-03,80,459,0.05,34884,2025-05-15,Retail
INV-20250506-023,DIST-024,REP-021,HCP-1756,PRD-CARD-01,22,297,0.10,5880,2025-05-06,Retail
INV-20250523-018,DIST-005,REP-021,HCP-1758,PRD-CARD-02,69,238,0.07,15272,2025-05-23,Hospital
INV-20250523-019,DIST-008,REP-056,HCP-1764,PRD-CARD-02,36,238,0.10,7711,2025-05-23,Retail
INV-20250522-014,DIST-015,REP-029,HCP-1769,PRD-CARD-01,43,297,0.04,12260,2025-05-22,Stockist
INV-20250522-015,DIST-033,REP-026,HCP-1781,PRD-CARD-02,44,238,0.10,9424,2025-05-22,Retail
INV-20250507-021,DIST-009,REP-034,HCP-1785,PRD-CARD-02,69,238,0.05,15600,2025-05-07,Stockist
INV-20250519-010,DIST-035,REP-041,HCP-1819,PRD-GI-02,15,187,0.06,2636,2025-05-19,Hospital
INV-20250519-011,DIST-005,REP-031,HCP-1821,PRD-CARD-03,28,578,0.02,15860,2025-05-19,Hospital
INV-20250510-011,DIST-013,REP-020,HCP-1823,PRD-RESP-02,20,272,0.12,4787,2025-05-10,Stockist
INV-20250503-013,DIST-015,REP-016,HCP-1831,PRD-GI-02,16,187,0.06,2812,2025-05-03,Retail
INV-20250501-014,DIST-028,REP-038,HCP-1831,PRD-GI-03,45,459,0.06,19415,2025-05-01,Hospital
INV-20250515-021,DIST-037,REP-027,HCP-1838,PRD-GI-01,24,76,0.03,1769,2025-05-15,Hospital
INV-20250510-012,DIST-032,REP-042,HCP-1842,PRD-GI-03,23,459,0.07,9818,2025-05-10,Hospital
INV-20250507-022,DIST-034,REP-055,HCP-1847,PRD-GI-03,25,459,0.11,10212,2025-05-07,Institution
INV-20250510-013,DIST-008,REP-020,HCP-1849,PRD-GI-03,45,459,0.11,18382,2025-05-10,Retail
INV-20250509-024,DIST-003,REP-025,HCP-1852,PRD-DIAB-02,37,408,0.05,14341,2025-05-09,Hospital
INV-20250523-020,DIST-017,REP-018,HCP-1854,PRD-CARD-03,29,578,0.03,16259,2025-05-23,Stockist
INV-20250515-022,DIST-002,REP-040,HCP-1869,PRD-RESP-02,33,272,0.12,7898,2025-05-15,Stockist
INV-20250514-022,DIST-030,REP-055,HCP-1869,PRD-RESP-02,23,272,0.06,5880,2025-05-14,Stockist
INV-20250523-021,DIST-001,REP-040,HCP-1869,PRD-RESP-01,23,127,0.09,2658,2025-05-23,Stockist
INV-20250513-021,DIST-035,REP-032,HCP-1877,PRD-CARD-03,24,578,0.07,12900,2025-05-13,Hospital
INV-20250505-017,DIST-024,REP-032,HCP-1877,PRD-CARD-02,17,238,0.09,3681,2025-05-05,Hospital
INV-20250514-023,DIST-029,REP-032,HCP-1877,PRD-CARD-03,41,578,0.02,23224,2025-05-14,Institution
INV-20250515-023,DIST-009,REP-038,HCP-1878,PRD-DIAB-01,64,102,0.06,6136,2025-05-15,Stockist
INV-20250503-014,DIST-019,REP-026,HCP-1886,PRD-CARD-01,31,297,0.09,8378,2025-05-03,Hospital
INV-20250503-015,DIST-002,REP-025,HCP-1887,PRD-RESP-01,73,127,0.12,8158,2025-05-03,Institution
INV-20250521-016,DIST-037,REP-018,HCP-1893,PRD-GI-01,67,76,0.03,4939,2025-05-21,Stockist
INV-20250527-019,DIST-010,REP-055,HCP-1893,PRD-GI-01,105,76,0.07,7421,2025-05-27,Hospital
INV-20250519-012,DIST-004,REP-021,HCP-1898,PRD-DIAB-03,23,1062,0.08,22471,2025-05-19,Stockist
INV-20250507-023,DIST-020,REP-039,HCP-1900,PRD-RESP-01,18,127,0.06,2148,2025-05-07,Stockist
INV-20250519-013,DIST-021,REP-049,HCP-1904,PRD-GI-03,50,459,0.11,20425,2025-05-19,Retail
INV-20250507-024,DIST-004,REP-059,HCP-1906,PRD-DIAB-02,18,408,0.08,6756,2025-05-07,Retail
INV-20250529-011,DIST-038,REP-023,HCP-1921,PRD-GI-03,69,459,0.04,30404,2025-05-29,Retail
INV-20250507-025,DIST-022,REP-045,HCP-1926,PRD-DIAB-03,14,1062,0.05,14124,2025-05-07,Retail
INV-20250523-022,DIST-012,REP-045,HCP-1932,PRD-RESP-02,36,272,0.05,9302,2025-05-23,Stockist
INV-20250528-015,DIST-037,REP-015,HCP-1937,PRD-CARD-03,46,578,0.10,23929,2025-05-28,Hospital
INV-20250526-016,DIST-019,REP-015,HCP-1937,PRD-DIAB-03,44,1062,0.11,41587,2025-05-26,Institution
INV-20250508-021,DIST-005,REP-039,HCP-1937,PRD-DIAB-01,49,102,0.06,4698,2025-05-08,Hospital
INV-20250520-015,DIST-032,REP-035,HCP-1947,PRD-DIAB-03,35,1062,0.07,34568,2025-05-20,Stockist
INV-20250512-018,DIST-019,REP-014,HCP-1965,PRD-CARD-01,64,297,0.04,18247,2025-05-12,Stockist
INV-20250507-026,DIST-017,REP-027,HCP-1968,PRD-CARD-02,35,238,0.07,7746,2025-05-07,Stockist
INV-20250508-022,DIST-032,REP-027,HCP-1968,PRD-GI-01,47,76,0.06,3357,2025-05-08,Stockist
INV-20250502-024,DIST-002,REP-033,HCP-1974,PRD-DIAB-02,18,408,0.09,6683,2025-05-02,Retail
INV-20250503-016,DIST-005,REP-050,HCP-1979,PRD-DIAB-01,17,102,0.12,1525,2025-05-03,Hospital
INV-20250509-025,DIST-015,REP-043,HCP-1984,PRD-RESP-01,35,127,0.11,3956,2025-05-09,Stockist
INV-20250502-025,DIST-023,REP-033,HCP-1987,PRD-GI-01,50,76,0.04,3648,2025-05-02,Stockist
INV-20250516-024,DIST-027,REP-024,HCP-1990,PRD-CARD-03,72,578,0.08,38286,2025-05-16,Retail
INV-20250531-008,DIST-014,REP-018,HCP-1996,PRD-CARD-02,83,238,0.07,18371,2025-05-31,Institution
INV-20250531-009,DIST-037,REP-030,HCP-2001,PRD-RESP-02,44,272,0.09,10890,2025-05-31,Retail
INV-20250527-020,DIST-017,REP-035,HCP-2003,PRD-GI-01,30,76,0.06,2143,2025-05-27,Hospital
INV-20250527-021,DIST-029,REP-036,HCP-2006,PRD-DIAB-03,17,1062,0.07,16790,2025-05-27,Institution
INV-20250522-016,DIST-020,REP-058,HCP-2007,PRD-DIAB-02,39,408,0.05,15116,2025-05-22,Retail
INV-20250510-014,DIST-026,REP-058,HCP-2007,PRD-DIAB-01,5,102,0.12,448,2025-05-10,Stockist
INV-20250510-015,DIST-027,REP-023,HCP-2012,PRD-RESP-01,91,127,0.09,10516,2025-05-10,Retail
INV-20250517-025,DIST-005,REP-014,HCP-2013,PRD-RESP-01,84,127,0.07,9921,2025-05-17,Stockist
INV-20250514-024,DIST-014,REP-047,HCP-2016,PRD-RESP-01,54,127,0.08,6309,2025-05-14,Hospital
INV-20250502-026,DIST-015,REP-041,HCP-2017,PRD-GI-02,26,187,0.10,4375,2025-05-02,Hospital
INV-20250526-017,DIST-027,REP-021,HCP-2020,PRD-GI-01,54,76,0.10,3693,2025-05-26,Retail
INV-20250521-017,DIST-007,REP-038,HCP-2022,PRD-GI-02,39,187,0.09,6636,2025-05-21,Hospital
INV-20250530-014,DIST-006,REP-021,HCP-2024,PRD-DIAB-02,54,408,0.04,21150,2025-05-30,Stockist
INV-20250516-025,DIST-029,REP-021,HCP-2024,PRD-RESP-02,95,272,0.11,22997,2025-05-16,Hospital
INV-20250516-026,DIST-033,REP-032,HCP-2026,PRD-GI-02,38,187,0.03,6892,2025-05-16,Hospital
INV-20250510-016,DIST-030,REP-029,HCP-2026,PRD-GI-01,63,76,0.04,4596,2025-05-10,Stockist
INV-20250509-026,DIST-022,REP-050,HCP-2030,PRD-CARD-01,27,297,0.08,7377,2025-05-09,Stockist
INV-20250510-017,DIST-007,REP-016,HCP-2033,PRD-RESP-02,54,272,0.02,14394,2025-05-10,Stockist
INV-20250513-022,DIST-031,REP-026,HCP-2039,PRD-DIAB-01,49,102,0.06,4698,2025-05-13,Stockist
INV-20250530-015,DIST-012,REP-037,HCP-2039,PRD-CARD-01,32,297,0.06,8933,2025-05-30,Hospital
INV-20250530-016,DIST-008,REP-017,HCP-2047,PRD-DIAB-03,46,1062,0.08,44943,2025-05-30,Hospital
INV-20250520-016,DIST-017,REP-041,HCP-2050,PRD-CARD-02,23,238,0.08,5036,2025-05-20,Stockist
INV-20250514-025,DIST-026,REP-029,HCP-2055,PRD-RESP-02,37,272,0.08,9258,2025-05-14,Retail
INV-20250510-018,DIST-014,REP-036,HCP-2081,PRD-GI-02,35,187,0.11,5825,2025-05-10,Stockist
INV-20250517-026,DIST-018,REP-036,HCP-2081,PRD-GI-03,15,459,0.11,6127,2025-05-17,Stockist
INV-20250506-024,DIST-032,REP-038,HCP-2089,PRD-GI-03,52,459,0.12,21003,2025-05-06,Retail
INV-20250503-017,DIST-039,REP-038,HCP-2089,PRD-DIAB-02,22,408,0.05,8527,2025-05-03,Institution
INV-20250503-018,DIST-019,REP-018,HCP-2093,PRD-GI-02,23,187,0.07,3999,2025-05-03,Stockist
INV-20250522-017,DIST-016,REP-018,HCP-2094,PRD-CARD-03,36,578,0.05,19767,2025-05-22,Retail
INV-20250502-027,DIST-022,REP-043,HCP-2096,PRD-CARD-01,49,297,0.07,13534,2025-05-02,Institution
INV-20250531-010,DIST-026,REP-022,HCP-2097,PRD-DIAB-01,14,102,0.11,1270,2025-05-31,Hospital
